,id_student,date_registration,date_unregistration,code_mod_pres,unique_identifier
15311,563862,-37.0,,DDD2013J,563862DDD2013J
15312,563888,-101.0,223.0,DDD2013J,563888DDD2013J
15313,563971,-121.0,,DDD2013J,563971DDD2013J
15314,564213,-38.0,,DDD2013J,564213DDD2013J
15315,564325,-130.0,44.0,DDD2013J,564325DDD2013J
15316,564356,-95.0,,DDD2013J,564356DDD2013J
15317,564454,-74.0,,DDD2013J,564454DDD2013J
15318,565175,-88.0,,DDD2013J,565175DDD2013J
15319,565301,-151.0,,DDD2013J,565301DDD2013J
15320,565570,-106.0,,DDD2013J,565570DDD2013J
15321,565657,-29.0,,DDD2013J,565657DDD2013J
15322,565662,-81.0,-74.0,DDD2013J,565662DDD2013J
15323,566134,-95.0,223.0,DDD2013J,566134DDD2013J
15324,566185,-156.0,,DDD2013J,566185DDD2013J
15325,566381,-124.0,,DDD2013J,566381DDD2013J
15326,566445,-198.0,-15.0,DDD2013J,566445DDD2013J
15327,566482,-145.0,165.0,DDD2013J,566482DDD2013J
15328,566553,-49.0,66.0,DDD2013J,566553DDD2013J
15329,566704,-171.0,23.0,DDD2013J,566704DDD2013J
15330,566795,-131.0,,DDD2013J,566795DDD2013J
15331,566810,-156.0,,DDD2013J,566810DDD2013J
15332,566979,-201.0,,DDD2013J,566979DDD2013J
15333,567152,-60.0,,DDD2013J,567152DDD2013J
15334,567167,-121.0,,DDD2013J,567167DDD2013J
15335,567176,-99.0,62.0,DDD2013J,567176DDD2013J
15336,567246,-51.0,-7.0,DDD2013J,567246DDD2013J
15337,567292,-81.0,,DDD2013J,567292DDD2013J
15338,567304,-36.0,,DDD2013J,567304DDD2013J
15339,567417,-151.0,,DDD2013J,567417DDD2013J
15340,567451,-134.0,,DDD2013J,567451DDD2013J
15341,567970,-58.0,,DDD2013J,567970DDD2013J
15342,568043,-66.0,,DDD2013J,568043DDD2013J
15343,568045,-49.0,-7.0,DDD2013J,568045DDD2013J
15344,568068,-78.0,,DDD2013J,568068DDD2013J
15345,568196,-143.0,,DDD2013J,568196DDD2013J
15346,568223,-132.0,,DDD2013J,568223DDD2013J
15347,568296,-151.0,-92.0,DDD2013J,568296DDD2013J
15348,568422,-66.0,,DDD2013J,568422DDD2013J
15349,568566,-101.0,,DDD2013J,568566DDD2013J
15350,568578,-163.0,,DDD2013J,568578DDD2013J
15351,568580,-67.0,-53.0,DDD2013J,568580DDD2013J
15352,568598,-120.0,,DDD2013J,568598DDD2013J
15353,568668,-72.0,,DDD2013J,568668DDD2013J
15354,568741,-70.0,158.0,DDD2013J,568741DDD2013J
15355,568835,-116.0,,DDD2013J,568835DDD2013J
15356,568948,-186.0,,DDD2013J,568948DDD2013J
15357,568963,-161.0,,DDD2013J,568963DDD2013J
15358,569279,-25.0,,DDD2013J,569279DDD2013J
15359,569743,-198.0,-26.0,DDD2013J,569743DDD2013J
15360,569857,-205.0,233.0,DDD2013J,569857DDD2013J
15361,569891,-180.0,-7.0,DDD2013J,569891DDD2013J
15362,569928,-156.0,,DDD2013J,569928DDD2013J
15363,569935,-203.0,,DDD2013J,569935DDD2013J
15364,569978,-81.0,,DDD2013J,569978DDD2013J
15365,570237,-26.0,,DDD2013J,570237DDD2013J
15366,570319,-151.0,-129.0,DDD2013J,570319DDD2013J
15367,570401,-93.0,-46.0,DDD2013J,570401DDD2013J
15368,570403,-108.0,,DDD2013J,570403DDD2013J
15369,570531,-49.0,,DDD2013J,570531DDD2013J
15370,570630,-37.0,,DDD2013J,570630DDD2013J
15371,570671,-172.0,,DDD2013J,570671DDD2013J
15372,570871,-37.0,,DDD2013J,570871DDD2013J
15373,570872,-116.0,,DDD2013J,570872DDD2013J
15374,570896,-198.0,,DDD2013J,570896DDD2013J
15375,571000,-26.0,-10.0,DDD2013J,571000DDD2013J
15376,571055,-49.0,,DDD2013J,571055DDD2013J
15377,571131,-156.0,,DDD2013J,571131DDD2013J
15378,571242,-151.0,,DDD2013J,571242DDD2013J
15379,571382,-156.0,-80.0,DDD2013J,571382DDD2013J
15380,571451,-92.0,,DDD2013J,571451DDD2013J
15381,571512,-56.0,,DDD2013J,571512DDD2013J
15382,571640,-156.0,,DDD2013J,571640DDD2013J
15383,571682,-203.0,-156.0,DDD2013J,571682DDD2013J
15384,571716,-92.0,,DDD2013J,571716DDD2013J
15385,571765,-122.0,,DDD2013J,571765DDD2013J
15386,571776,-169.0,,DDD2013J,571776DDD2013J
15387,571808,-58.0,,DDD2013J,571808DDD2013J
15388,571921,-186.0,,DDD2013J,571921DDD2013J
15389,571950,-103.0,152.0,DDD2013J,571950DDD2013J
15390,571951,-156.0,,DDD2013J,571951DDD2013J
15391,572038,-200.0,-92.0,DDD2013J,572038DDD2013J
15392,572060,-155.0,,DDD2013J,572060DDD2013J
15393,572087,-192.0,48.0,DDD2013J,572087DDD2013J
15394,572089,-172.0,-40.0,DDD2013J,572089DDD2013J
15395,572134,-151.0,,DDD2013J,572134DDD2013J
15396,572143,-156.0,59.0,DDD2013J,572143DDD2013J
15397,572149,-164.0,,DDD2013J,572149DDD2013J
15398,572231,-80.0,,DDD2013J,572231DDD2013J
15399,572233,-151.0,,DDD2013J,572233DDD2013J
15400,572241,-155.0,,DDD2013J,572241DDD2013J
15401,572280,-192.0,,DDD2013J,572280DDD2013J
15402,572281,-99.0,5.0,DDD2013J,572281DDD2013J
15403,572338,-145.0,,DDD2013J,572338DDD2013J
15404,572348,-116.0,,DDD2013J,572348DDD2013J
15405,572382,-157.0,,DDD2013J,572382DDD2013J
15406,572431,-202.0,,DDD2013J,572431DDD2013J
15407,572452,-116.0,,DDD2013J,572452DDD2013J
15408,572457,-143.0,,DDD2013J,572457DDD2013J
15409,572460,-202.0,,DDD2013J,572460DDD2013J
15410,572470,-145.0,,DDD2013J,572470DDD2013J
15411,572548,-151.0,-100.0,DDD2013J,572548DDD2013J
15412,572567,-72.0,211.0,DDD2013J,572567DDD2013J
15413,572620,-130.0,-11.0,DDD2013J,572620DDD2013J
15414,572648,-135.0,,DDD2013J,572648DDD2013J
15415,572688,-200.0,,DDD2013J,572688DDD2013J
15416,572697,-137.0,,DDD2013J,572697DDD2013J
15417,572698,-200.0,-38.0,DDD2013J,572698DDD2013J
15418,572730,-99.0,,DDD2013J,572730DDD2013J
15419,572735,-200.0,,DDD2013J,572735DDD2013J
15420,572751,-192.0,,DDD2013J,572751DDD2013J
15421,572754,-197.0,,DDD2013J,572754DDD2013J
15422,572774,-151.0,,DDD2013J,572774DDD2013J
15423,572806,-142.0,,DDD2013J,572806DDD2013J
15424,572854,-155.0,,DDD2013J,572854DDD2013J
15425,572874,-124.0,,DDD2013J,572874DDD2013J
15426,572880,-131.0,229.0,DDD2013J,572880DDD2013J
15427,572900,-156.0,-88.0,DDD2013J,572900DDD2013J
15428,572909,-151.0,,DDD2013J,572909DDD2013J
15429,572949,-135.0,120.0,DDD2013J,572949DDD2013J
15430,572976,-135.0,,DDD2013J,572976DDD2013J
15431,573235,-198.0,58.0,DDD2013J,573235DDD2013J
15432,573284,-176.0,-73.0,DDD2013J,573284DDD2013J
15433,573307,-149.0,30.0,DDD2013J,573307DDD2013J
15434,573473,-115.0,,DDD2013J,573473DDD2013J
15435,573541,-177.0,-123.0,DDD2013J,573541DDD2013J
15436,573602,-192.0,,DDD2013J,573602DDD2013J
15437,573646,-139.0,151.0,DDD2013J,573646DDD2013J
15438,573689,-157.0,,DDD2013J,573689DDD2013J
15439,573709,-45.0,-37.0,DDD2013J,573709DDD2013J
15440,573712,-149.0,102.0,DDD2013J,573712DDD2013J
15441,573780,-81.0,,DDD2013J,573780DDD2013J
15442,573845,-53.0,,DDD2013J,573845DDD2013J
15443,573970,-149.0,-50.0,DDD2013J,573970DDD2013J
15444,574029,-161.0,12.0,DDD2013J,574029DDD2013J
15445,574035,-192.0,,DDD2013J,574035DDD2013J
15446,574088,-65.0,,DDD2013J,574088DDD2013J
15447,574098,-148.0,,DDD2013J,574098DDD2013J
15448,574099,-109.0,163.0,DDD2013J,574099DDD2013J
15449,574181,-164.0,-7.0,DDD2013J,574181DDD2013J
15450,574310,-137.0,,DDD2013J,574310DDD2013J
15451,574330,-151.0,132.0,DDD2013J,574330DDD2013J
15452,574498,-66.0,,DDD2013J,574498DDD2013J
15453,574529,-157.0,,DDD2013J,574529DDD2013J
15454,574623,-157.0,,DDD2013J,574623DDD2013J
15455,574627,-148.0,198.0,DDD2013J,574627DDD2013J
15456,574665,-191.0,-116.0,DDD2013J,574665DDD2013J
15457,574705,-151.0,,DDD2013J,574705DDD2013J
15458,574720,-59.0,,DDD2013J,574720DDD2013J
15459,574730,-141.0,,DDD2013J,574730DDD2013J
15460,574743,-151.0,,DDD2013J,574743DDD2013J
15461,574819,-142.0,,DDD2013J,574819DDD2013J
15462,574842,-36.0,,DDD2013J,574842DDD2013J
15463,574860,-148.0,-7.0,DDD2013J,574860DDD2013J
15464,574866,-156.0,121.0,DDD2013J,574866DDD2013J
15465,574873,-137.0,,DDD2013J,574873DDD2013J
15466,574895,-163.0,,DDD2013J,574895DDD2013J
15467,574938,-81.0,,DDD2013J,574938DDD2013J
15468,575192,-36.0,,DDD2013J,575192DDD2013J
15469,575213,-171.0,123.0,DDD2013J,575213DDD2013J
15470,575258,-156.0,,DDD2013J,575258DDD2013J
15471,575337,-51.0,118.0,DDD2013J,575337DDD2013J
15472,575365,-156.0,-7.0,DDD2013J,575365DDD2013J
15473,575376,-164.0,,DDD2013J,575376DDD2013J
15474,575385,-176.0,,DDD2013J,575385DDD2013J
15475,575431,-88.0,,DDD2013J,575431DDD2013J
15476,575493,-109.0,230.0,DDD2013J,575493DDD2013J
15477,575766,-151.0,,DDD2013J,575766DDD2013J
15478,575773,-156.0,51.0,DDD2013J,575773DDD2013J
15479,575798,-70.0,,DDD2013J,575798DDD2013J
15480,575811,-60.0,193.0,DDD2013J,575811DDD2013J
15481,575855,-186.0,-149.0,DDD2013J,575855DDD2013J
15482,575962,-151.0,,DDD2013J,575962DDD2013J
15483,575999,-156.0,131.0,DDD2013J,575999DDD2013J
15484,576031,-148.0,19.0,DDD2013J,576031DDD2013J
15485,576040,-186.0,-7.0,DDD2013J,576040DDD2013J
15486,576083,-177.0,,DDD2013J,576083DDD2013J
15487,576131,-67.0,102.0,DDD2013J,576131DDD2013J
15488,576231,-186.0,-82.0,DDD2013J,576231DDD2013J
15489,576233,-143.0,,DDD2013J,576233DDD2013J
15490,576251,-88.0,,DDD2013J,576251DDD2013J
15491,576314,-164.0,,DDD2013J,576314DDD2013J
15492,576368,-72.0,,DDD2013J,576368DDD2013J
15493,576383,-37.0,,DDD2013J,576383DDD2013J
15494,576413,-156.0,,DDD2013J,576413DDD2013J
15495,576453,-185.0,,DDD2013J,576453DDD2013J
15496,576492,-106.0,,DDD2013J,576492DDD2013J
15497,576767,-44.0,,DDD2013J,576767DDD2013J
15498,576847,-142.0,,DDD2013J,576847DDD2013J
15499,576879,-174.0,,DDD2013J,576879DDD2013J
15500,576949,-185.0,,DDD2013J,576949DDD2013J
15501,577035,-148.0,,DDD2013J,577035DDD2013J
15502,577126,-156.0,,DDD2013J,577126DDD2013J
15503,577196,-11.0,177.0,DDD2013J,577196DDD2013J
15504,577200,-122.0,,DDD2013J,577200DDD2013J
15505,577212,-74.0,,DDD2013J,577212DDD2013J
15506,577279,-177.0,,DDD2013J,577279DDD2013J
15507,577401,-136.0,185.0,DDD2013J,577401DDD2013J
15508,577414,-79.0,,DDD2013J,577414DDD2013J
15509,577464,-129.0,,DDD2013J,577464DDD2013J
15510,577558,-181.0,-93.0,DDD2013J,577558DDD2013J
15511,577570,-134.0,156.0,DDD2013J,577570DDD2013J
15512,577638,-155.0,205.0,DDD2013J,577638DDD2013J
15513,577652,-45.0,224.0,DDD2013J,577652DDD2013J
15514,577736,-130.0,0.0,DDD2013J,577736DDD2013J
15515,577930,-179.0,9.0,DDD2013J,577930DDD2013J
15516,578026,-143.0,,DDD2013J,578026DDD2013J
15517,578117,-163.0,,DDD2013J,578117DDD2013J
15518,578150,-26.0,118.0,DDD2013J,578150DDD2013J
15519,578285,-161.0,-121.0,DDD2013J,578285DDD2013J
15520,578303,-81.0,,DDD2013J,578303DDD2013J
15521,578427,-127.0,170.0,DDD2013J,578427DDD2013J
15522,578544,-145.0,-7.0,DDD2013J,578544DDD2013J
15523,578644,-99.0,,DDD2013J,578644DDD2013J
15524,578697,-81.0,,DDD2013J,578697DDD2013J
15525,578823,-102.0,,DDD2013J,578823DDD2013J
15526,578850,-49.0,,DDD2013J,578850DDD2013J
15527,578906,-174.0,,DDD2013J,578906DDD2013J
15528,578943,-136.0,,DDD2013J,578943DDD2013J
15529,578956,-99.0,,DDD2013J,578956DDD2013J
15530,579105,-151.0,,DDD2013J,579105DDD2013J
15531,579112,-101.0,,DDD2013J,579112DDD2013J
15532,579151,-150.0,,DDD2013J,579151DDD2013J
15533,579303,-171.0,88.0,DDD2013J,579303DDD2013J
15534,579325,-169.0,,DDD2013J,579325DDD2013J
15535,579367,-124.0,,DDD2013J,579367DDD2013J
15536,579372,-88.0,,DDD2013J,579372DDD2013J
15537,579470,-99.0,,DDD2013J,579470DDD2013J
15538,579567,-156.0,,DDD2013J,579567DDD2013J
15539,579717,-32.0,,DDD2013J,579717DDD2013J
15540,580393,-116.0,,DDD2013J,580393DDD2013J
15541,580415,-63.0,,DDD2013J,580415DDD2013J
15542,580441,-109.0,,DDD2013J,580441DDD2013J
15543,580468,-53.0,,DDD2013J,580468DDD2013J
15544,580516,-149.0,,DDD2013J,580516DDD2013J
15545,580534,-127.0,,DDD2013J,580534DDD2013J
15546,580595,-116.0,2.0,DDD2013J,580595DDD2013J
15547,580642,-96.0,,DDD2013J,580642DDD2013J
15548,580706,-128.0,150.0,DDD2013J,580706DDD2013J
15549,580714,-150.0,,DDD2013J,580714DDD2013J
15550,580916,-44.0,,DDD2013J,580916DDD2013J
15551,581065,-160.0,16.0,DDD2013J,581065DDD2013J
15552,581138,-123.0,,DDD2013J,581138DDD2013J
15553,581283,-143.0,-22.0,DDD2013J,581283DDD2013J
15554,581320,-31.0,51.0,DDD2013J,581320DDD2013J
15555,581552,-70.0,,DDD2013J,581552DDD2013J
15556,581584,-23.0,0.0,DDD2013J,581584DDD2013J
15557,581593,-107.0,,DDD2013J,581593DDD2013J
15558,581648,-161.0,-155.0,DDD2013J,581648DDD2013J
15559,581697,-87.0,,DDD2013J,581697DDD2013J
15560,581755,-37.0,,DDD2013J,581755DDD2013J
15561,581818,-70.0,32.0,DDD2013J,581818DDD2013J
15562,581922,-63.0,,DDD2013J,581922DDD2013J
15563,582026,-156.0,,DDD2013J,582026DDD2013J
15564,582160,-114.0,,DDD2013J,582160DDD2013J
15565,582227,-137.0,,DDD2013J,582227DDD2013J
15566,582288,-151.0,4.0,DDD2013J,582288DDD2013J
15567,582302,-148.0,,DDD2013J,582302DDD2013J
15568,582320,-127.0,,DDD2013J,582320DDD2013J
15569,582373,-151.0,206.0,DDD2013J,582373DDD2013J
15570,582416,-96.0,,DDD2013J,582416DDD2013J
15571,582452,-86.0,,DDD2013J,582452DDD2013J
15572,582464,-42.0,,DDD2013J,582464DDD2013J
15573,582554,-73.0,,DDD2013J,582554DDD2013J
15574,582848,-136.0,160.0,DDD2013J,582848DDD2013J
15575,582879,-151.0,,DDD2013J,582879DDD2013J
15576,582931,-37.0,,DDD2013J,582931DDD2013J
15577,582954,-81.0,-7.0,DDD2013J,582954DDD2013J
15578,583037,-96.0,166.0,DDD2013J,583037DDD2013J
15579,583147,-52.0,20.0,DDD2013J,583147DDD2013J
15580,583198,16.0,,DDD2013J,583198DDD2013J
15581,583215,-102.0,173.0,DDD2013J,583215DDD2013J
15582,583221,-151.0,-144.0,DDD2013J,583221DDD2013J
15583,583247,-145.0,,DDD2013J,583247DDD2013J
15584,583293,-103.0,,DDD2013J,583293DDD2013J
15585,583335,-139.0,,DDD2013J,583335DDD2013J
15586,583438,-25.0,-4.0,DDD2013J,583438DDD2013J
15587,583514,-124.0,,DDD2013J,583514DDD2013J
15588,583540,-49.0,,DDD2013J,583540DDD2013J
15589,583570,-151.0,,DDD2013J,583570DDD2013J
15590,583580,-142.0,,DDD2013J,583580DDD2013J
15591,583606,-72.0,,DDD2013J,583606DDD2013J
15592,583775,-137.0,84.0,DDD2013J,583775DDD2013J
15593,583871,-116.0,,DDD2013J,583871DDD2013J
15594,583946,-124.0,,DDD2013J,583946DDD2013J
15595,583955,-79.0,,DDD2013J,583955DDD2013J
15596,584077,-148.0,66.0,DDD2013J,584077DDD2013J
15597,584082,-145.0,88.0,DDD2013J,584082DDD2013J
15598,584132,-142.0,,DDD2013J,584132DDD2013J
15599,584183,-131.0,,DDD2013J,584183DDD2013J
15600,584305,-39.0,23.0,DDD2013J,584305DDD2013J
15601,584315,-53.0,,DDD2013J,584315DDD2013J
15602,584433,-145.0,,DDD2013J,584433DDD2013J
15603,584455,-99.0,53.0,DDD2013J,584455DDD2013J
15604,584495,-109.0,,DDD2013J,584495DDD2013J
15605,584517,-109.0,-5.0,DDD2013J,584517DDD2013J
15606,584532,-137.0,-86.0,DDD2013J,584532DDD2013J
15607,584586,-102.0,,DDD2013J,584586DDD2013J
15608,584591,-114.0,94.0,DDD2013J,584591DDD2013J
15609,584615,-121.0,131.0,DDD2013J,584615DDD2013J
15610,584628,-95.0,17.0,DDD2013J,584628DDD2013J
15611,584640,-95.0,,DDD2013J,584640DDD2013J
15612,584883,-113.0,-21.0,DDD2013J,584883DDD2013J
15613,584914,-70.0,,DDD2013J,584914DDD2013J
15614,584918,-139.0,,DDD2013J,584918DDD2013J
15615,584932,-36.0,,DDD2013J,584932DDD2013J
15616,584943,-99.0,,DDD2013J,584943DDD2013J
15617,585098,-25.0,,DDD2013J,585098DDD2013J
15618,585134,-66.0,,DDD2013J,585134DDD2013J
15619,585208,-142.0,213.0,DDD2013J,585208DDD2013J
15620,585210,-121.0,,DDD2013J,585210DDD2013J
15621,585326,-107.0,,DDD2013J,585326DDD2013J
15622,585359,-45.0,,DDD2013J,585359DDD2013J
15623,585384,-95.0,-43.0,DDD2013J,585384DDD2013J
15624,585422,-102.0,,DDD2013J,585422DDD2013J
15625,585525,-127.0,52.0,DDD2013J,585525DDD2013J
15626,585579,-131.0,0.0,DDD2013J,585579DDD2013J
15627,585695,-72.0,,DDD2013J,585695DDD2013J
15628,585929,-43.0,0.0,DDD2013J,585929DDD2013J
15629,585998,-136.0,206.0,DDD2013J,585998DDD2013J
15630,586022,-88.0,,DDD2013J,586022DDD2013J
15631,586113,-116.0,,DDD2013J,586113DDD2013J
15632,586128,-96.0,,DDD2013J,586128DDD2013J
15633,586243,-136.0,,DDD2013J,586243DDD2013J
15634,586257,-102.0,,DDD2013J,586257DDD2013J
15635,586317,-136.0,-18.0,DDD2013J,586317DDD2013J
15636,586470,-86.0,,DDD2013J,586470DDD2013J
15637,586497,-29.0,,DDD2013J,586497DDD2013J
15638,586526,-78.0,,DDD2013J,586526DDD2013J
15639,586536,-135.0,-15.0,DDD2013J,586536DDD2013J
15640,586550,-79.0,,DDD2013J,586550DDD2013J
15641,586609,-109.0,164.0,DDD2013J,586609DDD2013J
15642,586625,-120.0,,DDD2013J,586625DDD2013J
15643,586707,-88.0,49.0,DDD2013J,586707DDD2013J
15644,586762,-121.0,,DDD2013J,586762DDD2013J
15645,586800,-66.0,,DDD2013J,586800DDD2013J
15646,586823,-124.0,-1.0,DDD2013J,586823DDD2013J
15647,586912,-113.0,,DDD2013J,586912DDD2013J
15648,586961,-131.0,-15.0,DDD2013J,586961DDD2013J
15649,587002,-102.0,,DDD2013J,587002DDD2013J
15650,587006,-131.0,,DDD2013J,587006DDD2013J
15651,587099,-124.0,25.0,DDD2013J,587099DDD2013J
15652,587179,-86.0,0.0,DDD2013J,587179DDD2013J
15653,587310,-94.0,-17.0,DDD2013J,587310DDD2013J
15654,587552,-124.0,-15.0,DDD2013J,587552DDD2013J
15655,587576,-129.0,38.0,DDD2013J,587576DDD2013J
15656,587641,-124.0,,DDD2013J,587641DDD2013J
15657,587862,-108.0,,DDD2013J,587862DDD2013J
15658,587989,-124.0,,DDD2013J,587989DDD2013J
15659,588013,-114.0,41.0,DDD2013J,588013DDD2013J
15660,588033,-116.0,,DDD2013J,588033DDD2013J
15661,588086,-122.0,,DDD2013J,588086DDD2013J
15662,588132,-38.0,,DDD2013J,588132DDD2013J
15663,588146,-124.0,,DDD2013J,588146DDD2013J
15664,588178,-124.0,,DDD2013J,588178DDD2013J
15665,588197,-96.0,51.0,DDD2013J,588197DDD2013J
15666,588208,-109.0,,DDD2013J,588208DDD2013J
15667,588219,-124.0,,DDD2013J,588219DDD2013J
15668,588242,-121.0,-4.0,DDD2013J,588242DDD2013J
15669,588293,-74.0,,DDD2013J,588293DDD2013J
15670,588352,-99.0,,DDD2013J,588352DDD2013J
15671,588430,-114.0,,DDD2013J,588430DDD2013J
15672,588460,-123.0,,DDD2013J,588460DDD2013J
15673,588482,-79.0,,DDD2013J,588482DDD2013J
15674,588485,-38.0,0.0,DDD2013J,588485DDD2013J
15675,588493,-53.0,,DDD2013J,588493DDD2013J
15676,588537,-120.0,51.0,DDD2013J,588537DDD2013J
15677,588540,-123.0,,DDD2013J,588540DDD2013J
15678,588556,-122.0,,DDD2013J,588556DDD2013J
15679,588566,-39.0,,DDD2013J,588566DDD2013J
15680,588658,-113.0,-18.0,DDD2013J,588658DDD2013J
15681,588707,-36.0,,DDD2013J,588707DDD2013J
15682,588815,-122.0,-94.0,DDD2013J,588815DDD2013J
15683,588824,-92.0,,DDD2013J,588824DDD2013J
15684,588850,-45.0,,DDD2013J,588850DDD2013J
15685,588884,-121.0,233.0,DDD2013J,588884DDD2013J
15686,589007,-73.0,109.0,DDD2013J,589007DDD2013J
15687,589019,-113.0,,DDD2013J,589019DDD2013J
15688,589171,-98.0,,DDD2013J,589171DDD2013J
15689,589212,-86.0,2.0,DDD2013J,589212DDD2013J
15690,589220,-98.0,,DDD2013J,589220DDD2013J
15691,589445,-70.0,-9.0,DDD2013J,589445DDD2013J
15692,589458,-81.0,,DDD2013J,589458DDD2013J
15693,589503,-109.0,,DDD2013J,589503DDD2013J
15694,589531,-116.0,,DDD2013J,589531DDD2013J
15695,589557,-56.0,,DDD2013J,589557DDD2013J
15696,589569,-107.0,-92.0,DDD2013J,589569DDD2013J
15697,589582,-72.0,123.0,DDD2013J,589582DDD2013J
15698,589584,-96.0,,DDD2013J,589584DDD2013J
15699,589630,-116.0,0.0,DDD2013J,589630DDD2013J
15700,589723,-102.0,,DDD2013J,589723DDD2013J
15701,589875,-29.0,,DDD2013J,589875DDD2013J
15702,589932,-49.0,,DDD2013J,589932DDD2013J
15703,589956,-51.0,,DDD2013J,589956DDD2013J
15704,589963,-52.0,6.0,DDD2013J,589963DDD2013J
15705,590177,-93.0,0.0,DDD2013J,590177DDD2013J
15706,590184,-115.0,,DDD2013J,590184DDD2013J
15707,590235,-58.0,30.0,DDD2013J,590235DDD2013J
15708,590370,-58.0,,DDD2013J,590370DDD2013J
15709,590380,-113.0,-31.0,DDD2013J,590380DDD2013J
15710,590392,-107.0,,DDD2013J,590392DDD2013J
15711,590397,-113.0,,DDD2013J,590397DDD2013J
15712,590402,-113.0,,DDD2013J,590402DDD2013J
15713,590420,-113.0,,DDD2013J,590420DDD2013J
15714,590443,-113.0,,DDD2013J,590443DDD2013J
15715,590464,-96.0,-42.0,DDD2013J,590464DDD2013J
15716,590482,-102.0,,DDD2013J,590482DDD2013J
15717,590541,-64.0,16.0,DDD2013J,590541DDD2013J
15718,590676,-29.0,,DDD2013J,590676DDD2013J
15719,590762,-35.0,,DDD2013J,590762DDD2013J
15720,590789,-31.0,,DDD2013J,590789DDD2013J
15721,590811,-32.0,135.0,DDD2013J,590811DDD2013J
15722,590828,-101.0,115.0,DDD2013J,590828DDD2013J
15723,590881,-39.0,0.0,DDD2013J,590881DDD2013J
15724,590886,-53.0,89.0,DDD2013J,590886DDD2013J
15725,590918,-50.0,,DDD2013J,590918DDD2013J
15726,590920,-60.0,228.0,DDD2013J,590920DDD2013J
15727,590921,-107.0,,DDD2013J,590921DDD2013J
15728,590951,-109.0,,DDD2013J,590951DDD2013J
15729,591071,-87.0,,DDD2013J,591071DDD2013J
15730,591163,-80.0,166.0,DDD2013J,591163DDD2013J
15731,591193,-96.0,,DDD2013J,591193DDD2013J
15732,591202,-52.0,,DDD2013J,591202DDD2013J
15733,591210,-56.0,,DDD2013J,591210DDD2013J
15734,591230,-38.0,,DDD2013J,591230DDD2013J
15735,591593,-63.0,,DDD2013J,591593DDD2013J
15736,591648,-92.0,116.0,DDD2013J,591648DDD2013J
15737,591650,-107.0,169.0,DDD2013J,591650DDD2013J
15738,591694,-60.0,,DDD2013J,591694DDD2013J
15739,591845,-107.0,32.0,DDD2013J,591845DDD2013J
15740,591852,-36.0,23.0,DDD2013J,591852DDD2013J
15741,591891,-106.0,,DDD2013J,591891DDD2013J
15742,591980,-93.0,,DDD2013J,591980DDD2013J
15743,592093,-53.0,,DDD2013J,592093DDD2013J
15744,592173,-66.0,0.0,DDD2013J,592173DDD2013J
15745,592189,-102.0,,DDD2013J,592189DDD2013J
15746,592252,-90.0,,DDD2013J,592252DDD2013J
15747,592284,-87.0,,DDD2013J,592284DDD2013J
15748,592299,-102.0,-52.0,DDD2013J,592299DDD2013J
15749,592315,-102.0,,DDD2013J,592315DDD2013J
15750,592382,-70.0,,DDD2013J,592382DDD2013J
15751,592486,-58.0,,DDD2013J,592486DDD2013J
15752,592494,-58.0,,DDD2013J,592494DDD2013J
15753,592577,-64.0,,DDD2013J,592577DDD2013J
15754,592625,-44.0,,DDD2013J,592625DDD2013J
15755,592658,-87.0,-78.0,DDD2013J,592658DDD2013J
15756,592709,-45.0,,DDD2013J,592709DDD2013J
15757,592749,-78.0,,DDD2013J,592749DDD2013J
15758,592804,-97.0,0.0,DDD2013J,592804DDD2013J
15759,592950,-98.0,,DDD2013J,592950DDD2013J
15760,593075,-65.0,-22.0,DDD2013J,593075DDD2013J
15761,593103,-101.0,,DDD2013J,593103DDD2013J
15762,593303,-45.0,,DDD2013J,593303DDD2013J
15763,593338,-49.0,,DDD2013J,593338DDD2013J
15764,593345,-94.0,12.0,DDD2013J,593345DDD2013J
15765,593475,-53.0,46.0,DDD2013J,593475DDD2013J
15766,593594,-39.0,170.0,DDD2013J,593594DDD2013J
15767,593654,-29.0,,DDD2013J,593654DDD2013J
15768,593903,-98.0,,DDD2013J,593903DDD2013J
15769,593973,-50.0,,DDD2013J,593973DDD2013J
15770,594011,-58.0,,DDD2013J,594011DDD2013J
15771,594052,-70.0,,DDD2013J,594052DDD2013J
15772,594079,-72.0,0.0,DDD2013J,594079DDD2013J
15773,594081,-10.0,163.0,DDD2013J,594081DDD2013J
15774,594086,-50.0,,DDD2013J,594086DDD2013J
15775,594164,-78.0,215.0,DDD2013J,594164DDD2013J
15776,594201,-38.0,,DDD2013J,594201DDD2013J
15777,594407,-95.0,118.0,DDD2013J,594407DDD2013J
15778,594414,-29.0,215.0,DDD2013J,594414DDD2013J
15779,594419,-95.0,,DDD2013J,594419DDD2013J
15780,594507,-91.0,,DDD2013J,594507DDD2013J
15781,594578,-95.0,,DDD2013J,594578DDD2013J
15782,594599,-94.0,-66.0,DDD2013J,594599DDD2013J
15783,594869,-67.0,,DDD2013J,594869DDD2013J
15784,594880,-94.0,0.0,DDD2013J,594880DDD2013J
15785,594925,-53.0,,DDD2013J,594925DDD2013J
15786,594963,-67.0,,DDD2013J,594963DDD2013J
15787,595008,-87.0,44.0,DDD2013J,595008DDD2013J
15788,595079,-29.0,,DDD2013J,595079DDD2013J
